Gmt time,Open,High,Low,Close,Volume
30.07.2021 21:00:00.000,40736,42413,40722,41588,924.1800000000001
31.07.2021 21:00:00.000,41588,42641,40690,41315,1068.329
01.08.2021 21:00:00.000,41290,41373,38734,38903,1253.9320000000002
02.08.2021 21:00:00.000,38902,39819,37691,38123,1313.2309999999998
03.08.2021 21:00:00.000,38121,39895,37559,39807,1442.3220000000003
04.08.2021 21:00:00.000,39803,41414,37378,40960,1547.7700000000002
05.08.2021 21:00:00.000,40996,43391,39941,42750,1275.496
06.08.2021 21:00:00.000,42659,44622,42597,44017,836.679
07.08.2021 21:00:00.000,44028,45379,43362,43901,2030.342
08.08.2021 21:00:00.000,43905,46522,42860,45524,1550.8500000000001
09.08.2021 21:00:00.000,45613,46700,44700,45696,1283.4809999999998
10.08.2021 21:00:00.000,45657,46800,45284,46394,1229.265
11.08.2021 21:00:00.000,46369,46429,43846,44548,1301.929
12.08.2021 21:00:00.000,44555,47950,43930,47598,1251.0439999999999
13.08.2021 21:00:00.000,47703,48182,46097,46714,976.621
14.08.2021 21:00:00.000,46717,47424,45592,46767,1325.99
15.08.2021 21:00:00.000,46767,48088,45720,46141,1292.4479999999999
16.08.2021 21:00:00.000,46091,47201,44581,45057,1238.938
17.08.2021 21:00:00.000,45018,46058,44263,44602,1263.948
18.08.2021 21:00:00.000,44557,46935,43999,46655,1137.963
19.08.2021 21:00:00.000,46609,49128,46397,48720,1084.9750000000001
20.08.2021 21:00:00.000,48722,49847,48353,49068,520.779
21.08.2021 21:00:00.000,49069,49520,48153,48469,1412.446
22.08.2021 21:00:00.000,48467,50553,48347,49569,1439.017
23.08.2021 21:00:00.000,49569,49904,47824,48403,1309.3020000000001
24.08.2021 21:00:00.000,48404,49212,47178,48763,1278.037
25.08.2021 21:00:00.000,48763,49413,46366,47088,1281.664
26.08.2021 21:00:00.000,47061,49199,46404,48971,1446.4579999999999
27.08.2021 21:00:00.000,48971,49362,48448,48803,908.197
28.08.2021 21:00:00.000,48803,49699,47868,48973,939.8460000000002
29.08.2021 21:00:00.000,48973,49442,47451,48712,1460.5980000000004
30.08.2021 21:00:00.000,48728,48732,46759,47066,1242.922
31.08.2021 21:00:00.000,46995,49156,46581,48333,1298.9890000000003
01.09.2021 21:00:00.000,48298,50413,48295,49618,1412.7129999999997
02.09.2021 21:00:00.000,49618,51071,48401,50198,1447.993
03.09.2021 21:00:00.000,50193,50598,49469,50239,755.3470000000001
04.09.2021 21:00:00.000,50247,51754,49558,51710,878.6769999999999
05.09.2021 21:00:00.000,51713,52250,51057,51994,1381.047
06.09.2021 21:00:00.000,52006,52965,43054,46883,1888.3739999999998
07.09.2021 21:00:00.000,46931,47405,44494,46116,2135.3669999999997
08.09.2021 21:00:00.000,46117,47429,45601,46326,1342.198
09.09.2021 21:00:00.000,46285,47070,44782,45129,1170.8270000000002
10.09.2021 21:00:00.000,45126,46039,44220,45369,876.328
11.09.2021 21:00:00.000,45365,46305,44811,45151,910.094
12.09.2021 21:00:00.000,45142,46888,43509,45250,2090.9169999999995
13.09.2021 21:00:00.000,45251,47026,44751,46886,2031.3839999999996
14.09.2021 21:00:00.000,46872,48494,46465,47997,1954.585
15.09.2021 21:00:00.000,48008,48554,47094,47202,1876.3159999999998
16.09.2021 21:00:00.000,47237,48221,46810,47034,1627.379
17.09.2021 21:00:00.000,47032,48848,46848,48045,1058.796
18.09.2021 21:00:00.000,48041,48424,47167,47642,928.398
19.09.2021 21:00:00.000,47641,47711,42568,43603,2096.136
20.09.2021 21:00:00.000,43604,43985,40268,40996,2192.3549999999996
21.09.2021 21:00:00.000,41022,44067,39676,43510,2201.3079999999995
22.09.2021 21:00:00.000,43474,44995,43090,44764,2106.192
23.09.2021 21:00:00.000,44762,45210,40779,43031,2159.489
24.09.2021 21:00:00.000,43028,43264,41754,42720,1058.906
25.09.2021 21:00:00.000,42720,43776,40860,43686,1162.4780000000005
26.09.2021 21:00:00.000,43696,44386,42670,42759,1710.9220000000003
27.09.2021 21:00:00.000,42760,43466,41178,41847,2115.54
28.09.2021 21:00:00.000,41847,42651,40826,41193,1462.679
29.09.2021 21:00:00.000,41193,44164,41028,43500,1523.003
30.09.2021 21:00:00.000,43502,48235,43353,48205,1992.0719999999988
01.10.2021 21:00:00.000,48205,48539,47533,48077,1581.9870000000014
02.10.2021 21:00:00.000,48077,49263,47185,48516,2105.9040000000014
03.10.2021 21:00:00.000,48514,49551,46989,49062,2246.8720000000017
04.10.2021 21:00:00.000,49087,51831,48641,51534,2166.2649999999985
05.10.2021 21:00:00.000,51564,55461,50481,55000,2615.270999999995
06.10.2021 21:00:00.000,54998,55813,53467,54247,2455.6559999999995
07.10.2021 21:00:00.000,54247,56121,53694,54065,2194.866999999997
08.10.2021 21:00:00.000,54062,55524,53770,54730,1727.0550000000028
09.10.2021 21:00:00.000,54730,56550,54195,55493,2596.726000000004
10.10.2021 21:00:00.000,55460,57884,54445,57411,1631.2660000000021
11.10.2021 21:00:00.000,57403,57712,53980,55433,2255.099999999996
12.10.2021 21:00:00.000,55433,57543,54328,57047,2013.1819999999998
13.10.2021 21:00:00.000,57078,58568,56906,57505,2001.019999999998
14.10.2021 21:00:00.000,57533,62922,56940,62587,2235.774000000001
15.10.2021 21:00:00.000,62587,62608,60223,61077,1943.3110000000004
16.10.2021 21:00:00.000,61077,61498,59043,59467,2443.8330000000005
